|Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master|
|You Are What You Love: The Spiritual Power of Habit|
|God: The Most Unpleasant Character in All Fiction|
|The Book of Mormon|
|A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam|
|The Bhagavad Gita|
|Choosing Our Religion: The Spiritual Lives of America's Nones|
