|The Most Perfect Thing: Inside (and Outside) a Bird's Egg|
|Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine|
|Sorting the Beef from the Bull: The Science of Food Fraud Forensics|
|Tipping Point for Planet Earth: How Close Are We to the Edge?|
|The Fabric of the Cosmos: Space, Time, and the Texture of Reality|
|Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World|
|The Origin of Species|
|The Grand Design|
|Peak: Secrets from the New Science of Expertise|
|The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory|
|The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements|
|Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character|
|Seven Brief Lessons on Physics|
|The Selfish Gene|
